0 2.3913e-07
0.0625 0.0477943
0.125 0.11103
0.1875 0.186765
0.25 0.272059
0.3125 0.363971
0.375 0.459559
0.4375 0.555882
0.5 0.65
0.5625 0.738971
0.625 0.819853
0.6875 0.889706
0.75 0.945588
0.8125 0.984559
0.875 1.00368
0.9375 1
